Date,Open,High,Low,Close,Volume,Adjustment
04-09-12,1382.66,1387.26,1378.2,1381.55,0,
04-05-12,1395.62,1401.62,1392.72,1397.21,0,
04-04-12,1403.56,1403.56,1393.87,1398.77,0,
04-03-12,1418.04,1418.8,1404.68,1413.07,0,
04-02-12,1406.57,1422.49,1404.38,1418.76,0,
03-30-12,1407.86,1410.92,1401.33,1408.14,0,
03-29-12,1399.05,1404.62,1391.57,1402.7,0,
03-28-12,1411.95,1413.69,1397.17,1405.67,0,
03-27-12,1418.23,1419.1,1411.97,1412.5,0,
03-26-12,1404.79,1419.14,1404.79,1419.14,0,
03-23-12,1393.07,1399.17,1386.76,1397.74,0,
03-22-12,1395.51,1396.37,1388.8,1393.27,0,
03-21-12,1406.83,1407.76,1400.59,1402.87,0,
03-20-12,1403.49,1407.28,1397.65,1405.88,0,
03-19-12,1403.68,1413.97,1402.44,1409.72,0,
03-16-12,1404.96,1405.9,1401.5,1403.88,0,
03-15-12,1396.22,1402.59,1392.72,1401.53,0,
03-14-12,1395.84,1399.45,1389.93,1394.27,0,
03-13-12,1376.55,1396.5,1376.14,1396.5,0,
03-12-12,1370.42,1373.07,1366.71,1371.37,0,
03-09-12,1368.16,1374.76,1367.2,1371.13,0,
03-08-12,1358.93,1368.76,1358.16,1365.97,0,
03-07-12,1346.77,1354.83,1345.26,1352.85,0,
03-06-12,1350.94,1350.94,1340.02,1343.32,0,
03-05-12,1367.8,1367.91,1358.94,1364.39,0,
03-02-12,1373.6,1374.46,1366.49,1369.45,0,
03-01-12,1368.37,1376.17,1368,1371.29,0,
02-29-12,1373.35,1378.06,1363.81,1364.77,0,
02-28-12,1368.26,1373.04,1365.95,1372.19,0,
02-27-12,1359.82,1371.95,1354.87,1367.88,0,
02-24-12,1365.93,1368.92,1363.5,1365.88,0,
02-23-12,1356.37,1364.27,1352.25,1363.87,0,
02-22-12,1360.24,1362.74,1355.49,1357.19,0,
02-21-12,1364.09,1367.81,1358.08,1362.15,0,
02-17-12,1362.48,1363.42,1357.19,1361.15,0,
02-16-12,1341.98,1358.98,1341.16,1358.06,0,
02-15-12,1353.97,1355.86,1340.74,1343.49,0,
02-14-12,1349.06,1350.51,1340.85,1350.18,0,
02-13-12,1350.11,1353.36,1346,1351.95,0,
02-10-12,1342.43,1343.32,1337.28,1342.87,0,
02-09-12,1352.29,1354.29,1344.51,1352.08,0,
02-08-12,1348.22,1350.97,1341.97,1350.77,0,
02-07-12,1341.27,1349.23,1335.9,1347.27,0,
02-06-12,1339.98,1344.27,1337.44,1344.18,0,
02-03-12,1336.48,1345.31,1336.48,1344.49,0,
02-02-12,1326.11,1329.31,1321.6,1326.18,0,
02-01-12,1320.01,1330.6,1320.01,1324.37,0,
01-31-12,1318.6,1321.35,1306.69,1311.49,0,
01-30-12,1307.9,1314.43,1300.46,1313.97,0,
01-27-12,1313.96,1320.06,1311.69,1317.02,0,
01-26-12,1329.97,1333.46,1313.54,1318.24,0,
01-25-12,1314.02,1328.43,1307.6,1325.85,0,
01-24-12,1309.49,1314.74,1306.07,1314.53,0,
01-23-12,1315.46,1322.23,1309.86,1315.88,0,
01-20-12,1313.36,1315.28,1309.19,1315.05,0,
01-19-12,1311.33,1315.42,1308.29,1313.22,0,
01-18-12,1292.54,1308.06,1290.99,1307.7,0,
01-17-12,1297.43,1302.98,1290.91,1293.44,0,
01-13-12,1287.06,1289.91,1277.62,1289.91,0,
01-12-12,1293.89,1296.82,1285.77,1295.51,0,
01-11-12,1287.73,1293.81,1285.39,1292.84,0,
01-10-12,1291.41,1296.51,1289.96,1291.26,0,
01-09-12,1279.18,1282.01,1274.51,1279.68,0,
01-06-12,1281.6,1281.81,1273.33,1278.16,0,
01-05-12,1273.2,1283.01,1265.26,1280.43,0,
01-04-12,1273.92,1278.7,1268.15,1277.23,0,
01-03-12,1274.42,1284.55,1274.41,1276.96,0,
